,tool_name,api_name,instruction,type
184,google_translate,translate,Could you translate 'Guten Tag' into Italian for me using the Neural Machine Translation model?,2
185,google_translate,translate,"I have HTML text, 'Je suis content', translate it to English please.",2
186,google_translate,translate,"I want to translate multiple text strings 'Buenos días', 'Buenas tardes', and 'Buenas noches' into Japanese, how can I do that?",2
187,google_translate,translate,Help me translate this Danish saying 'God morgen' into Polish using the Phrase-Based Machine Translation model.,2
188,google_translate,translate,What does this Italian sentence 'Buona notte' mean in Korean?,2
189,google_translate,translate,Translate the unknown language 'おはようございます' into Vietnamese.,2
190,image_processing,compress_image,Can you compress the image at $FILE to save some storage space?,2
191,image_processing,compress_image,"My image at $FILE is too large for email attachment, could you compress it?",2
192,image_processing,compress_image,"I need to reduce the size of my photo stored at $FILE, can you compress it?",2
193,image_processing,compress_image,I have a picture at $FILE. Can I compress it to lower the quality and reduce the size?,2
194,image_processing,compress_image,"I've downloaded a high-quality photo at $FILE, it's too large for my presentation, can you compress it?",2
195,image_processing,compress_image,Can you compress my image at $FILE to a quality of 50?,2
196,image_processing,compress_image,"I want to save network data when people download my image at $FILE from my website, could you compress it?",2
197,image_processing,compress_image,"The image at $FILE is too large for my blog, can you decrease its quality to 30 and see if it fits?",2
198,image_processing,compress_image,Could you compress the image located at $FILE to a lower size with high quality?,2
199,image_processing,compress_image,"My image at $FILE takes up too much space on my phone, can you compress it to a quality of 40?",2
200,image_processing,resize_image,Can you resize my photo from $FILE to 50% of its original size?,2
201,image_processing,resize_image,I want to make a smaller version of the image at $FILE. Can you reduce its size by 30%?,2
202,image_processing,resize_image,I need help to resize this picture at $FILE to 70% of its original size. Can you do that?,2
203,image_processing,resize_image,I want to fit this image at $FILE to an avatar size by reducing it to 20% of the original size. Can you help me do that?,2
204,image_processing,resize_image,Let's downsize the image at $FILE to half of its original size for faster loading. Can I do that?,2
205,image_processing,resize_image,"I have a wallpaper at $FILE, but I want it to be 80% smaller to fit my phone screen. Can you resize it?",2
206,image_processing,resize_image,I need to decrease the size of this image at $FILE to 40% of its current size for email attachment purposes. Can you do that?,2
207,image_processing,resize_image,Can you help me reduce the size of the illustration at $FILE to 60% of how big it is now?,2
208,image_processing,resize_image,I'd like to make the image at $FILE a bit smaller – can we scale it down to 25% of its current size?,2
209,image_processing,resize_image,"To save some storage space, can we resize the image at $FILE to 35% of the original size?",2
210,image_processing,convert_format,How to convert the format of my picture in $FILE to jpeg?,2
211,image_processing,convert_format,Can you help me change the format of the image at $FILE to png?,2
212,image_processing,convert_format,"I want to transform the format of the image located at $FILE into gif, how can I do that?",2
213,image_processing,convert_format,Is it possible to convert the image found in $FILE to a bmp file?,2
214,image_processing,convert_format,Can I change the format of a photo in path $FILE to psd?,2
215,image_processing,convert_format,"I would like to have the image from $FILE in tiff format, what should I do?",2
216,image_processing,convert_format,"I have this image on $FILE, can I convert its format to webp?",2
217,image_processing,convert_format,What steps should I follow if I need to convert an image from $FILE to pdf format?,2
218,image_processing,convert_format,"I have an image in $FILE, could you guide me to convert it to xpm format?",2
219,image_processing,convert_format,Can the image be converted from $FILE path to a ppm file?,2
220,image_remove_bg,remove_bg,Can you remove the background of the image at $FILE?,2
221,image_remove_bg,remove_bg,I'd like to remove the background from the photo located at $FILE.,2
222,image_remove_bg,remove_bg,Please remove the background of the picture I have saved as $FILE.,2
223,image_remove_bg,remove_bg,"I want to eliminate the background from an image with the local path $FILE, can you do that?",2
224,image_remove_bg,remove_bg,Is it possible to get rid of the background in the image I saved as $FILE?,2
225,image_remove_bg,remove_bg,Can you help me in removing the background of my photo located in $FILE?,2
226,image_remove_bg,remove_bg,"I have an image saved at $FILE, can you strip away its background?",2
227,image_remove_bg,remove_bg,"My image with local path $FILE needs background removal, could you please assist?",2
228,image_remove_bg,remove_bg,How do I remove the background of the image I have saved at $FILE?,2
229,image_remove_bg,remove_bg,Please help me remove the background from the image I stored at $FILE.,2
230,image_translation,image_translation,Can you translate the English text on this image ($FILE) into Chinese (simplified)?,2
231,image_translation,image_translation,"Can you help me translate the Japanese characters on this photo ($FILE) to English, please?",2
232,image_translation,image_translation,I need the Portuguese text on this image ($FILE) translated to Spanish. Can you do that?,2
233,image_translation,image_translation,"I have a Russian sign in this picture ($FILE), can you translate it to German for me?",2
234,image_translation,image_translation,"There is some Arabic text on this image ($FILE); I need it translated to French, please.",2
235,image_translation,image_translation,Can you help me convert the Korean characters on this file ($FILE) into Italian text?,2
236,image_translation,image_translation,Could you translate the Dutch text in this photo ($FILE) to Swedish for me?,2
237,image_translation,image_translation,"Can you translate the Hindi characters on this image ($FILE) into Vietnamese, please?",2
238,image_translation,image_translation,There's some Turkish text in this picture ($FILE); can you translate it to Norwegian for me?,2
239,image_translation,image_translation,Please help me translate the text in the Polish image ($FILE) into Danish.,2
240,ip_geo_location,visitor_lookup,What's my current location?,2
241,ip_geo_location,visitor_lookup,"Can you tell me about my location information like country, city, and time zone in French?",2
242,ip_geo_location,visitor_lookup,I would like to know what my IP address is.,2
243,ip_geo_location,visitor_lookup,Could you give me the detailed information about where I am right now in Chinese?,2
244,ip_geo_location,visitor_lookup,What is the surrounding security situation of my current location?,2
245,ip_geo_location,visitor_lookup,Is it possible to have the area and currency information related to my current location in Spanish?,2
246,ip_geo_location,visitor_lookup,In which country is my IP address located at this moment?,2
247,ip_geo_location,visitor_lookup,"Can I have the information about my current location's continent, city, and country in Japanese?",2
248,ip_geo_location,visitor_lookup,Can you provide any details about the local time and postcode related to my present location in Italian?,2
249,ip_geo_location,visitor_lookup,I'm interested to know about my current location's security status and the Timezone in English.,2
250,ip_geo_location,ip_lookup,What city and country is associated with IP address 123.34.55.78?,2
251,ip_geo_location,ip_lookup,"Can you tell me the latitude, longitude, and time zone information for the IP address 192.168.1.102?",2
252,ip_geo_location,ip_lookup,What is the currency and postal code for IP address 231.45.23.108?,2
253,ip_geo_location,ip_lookup,"Can you provide me with the city, country, and security information for IP address 180.211.100.1 in French language?",2
254,ip_geo_location,ip_lookup,What is the area and continent information for IP address 122.165.10.53 in Chinese language?,2
255,ip_geo_location,ip_lookup,What are the ASN and time zone details for IP address 56.134.10.30?,2
256,ip_geo_location,ip_lookup,"I'm interested in knowing the area, currency, and postal code for IP address 144.123.33.11. Can you provide that information in German language?",2
257,ip_geo_location,ip_lookup,"Can you give me the city, country, and time information for IP address 205.201.89.34 in Spanish language?",2
258,ip_geo_location,ip_lookup,"What are the city, latitude, longitude, and postal code details for IP address 38.120.203.95?",2
259,ip_geo_location,ip_lookup,"Please provide me with the currency, time, and security information for IP address 238.24.60.72 in Russian language.",2
260,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,"Can you tell me the official name, two-letter code, numeric code and Internet ccTLD code for all countries?",2
261,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,"I need a list of all countries with their respective official state names, alpha 2 code, alpha 3 code, numeric code, and internet ccTLD code. Could you provide that?",2
262,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,"Is there a way to obtain the official information for all countries, including their country name, official state name, alpha 2 code, alpha 3 code, numeric code, and internet ccTLD code?",2
263,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,"Can you give me a comprehensive list of all countries along with their official state names, 2-letter codes, 3-letter codes, numerical codes, and internet ccTLD codes?",2
264,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,"I'm looking for a resource that lists all countries' official state names, alpha 2 codes, alpha 3 codes, numeric codes and internet ccTLD. Can you provide that?",2
265,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,"Where can I find a list of all countries with official names, 2-letter codes, 3-letter codes, numeric codes, and internet ccTLDs?",2
266,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,"How can I obtain a complete list of all countries along with their associated details including country name, official state name, alpha 2 code, alpha 3 code, numeric code, and internet ccTLD code?",2
267,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,"I need a compilation of all the countries and their comprehensive information like the Official State Name, Alpha 2 Code, Alpha 3 Code, Numeric Code, and Internet Cctld Code, can you provide it?",2
268,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,"Can you show me a list of all countries along with their corresponding alpha 2 codes, alpha 3 codes, numeric codes, and internet ccTLD codes?",2
269,list_of_all_countries_and_languages_with_their_codes,list_of_all_countries,"Can you provide an all-encompassing list of all countries with their official names, two-letter codes, three-letter codes, numeric codes, and internet ccTLDs?",2
270,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,Can you provide the list of all official languages along with their ISO Language Name and their 639-1 Codes?,2
271,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,"I'd like to know about all existing languages, can you list them along with their ISO details?",2
272,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,May I get a list of languages along with their recognized ISO names and their 639-1 codes?,2
273,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,Can anyone share a list of all languages including their ISO Language Name and their 639-1 Codes?,2
274,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,Is there a way to find out all the languages along with their ISO Language Name and 639-1 Codes?,2
275,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,Could I have a list of all known languages with their ISO Language Name and codes defined by ISO 639-1?,2
276,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,Is there a list documenting every language along with its ISO Language Name and 639-1 Codes?,2
277,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,Could you provide an inventory of all the languages including their ISO Language Name and their respective 639-1 codes?,2
278,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,I'm searching for a comprehensive list of known languages along with their ISO Language Names and ISO 639-1 codes. Can you help with that?,2
279,list_of_all_countries_and_languages_with_their_codes,list_of_all_languages,Please could you share a catalogue of all languages that includes ISO Language Names and their 639-1 Codes?,2
280,news_api,top_headlines,What are the top technology news headlines in the United States today?,2
281,news_api,top_headlines,Show me the most recent sports news in China in the Chinese language.,2
282,news_api,top_headlines,Can you find the latest business news articles in India?,2
283,news_api,top_headlines,What are the top entertainment stories in the United Kingdom right now?,2
284,news_api,top_headlines,"Can you find the top science news in Japan, in Japanese?",2
285,news_api,top_headlines,"What are the latest headlines about health in France, in French?",2
286,news_api,top_headlines,Please show me the most recent articles on sports in Australia.,2
287,news_api,top_headlines,"Can you provide the top news stories in South Africa, only related to business?",2
288,news_api,top_headlines,"What are the current top headlines in Mexico, in the technology category?",2
289,news_api,top_headlines,"Can you find the latest news about entertainment in Brazil, in Portuguese?",2
290,news_api,search,"Are there any recent news about the COVID-19 situation in Shenzhen, China?",2
291,news_api,search,What's the latest news in the technology industry in the US?,2
292,news_api,search,Can you find some financial news in English from the past week?,2
293,news_api,search,I'm interested in the top news stories about soccer in the UK since 2024-3-20. ,2
294,news_api,search,Can you search for any environmental news articles in Australia from 2024-3-1 to 2024-3-25?,2
295,news_api,search,Are there any headlines related to the cryptocurrency market in China within the past month?,2
296,news_api,search,How is the entertainment industry in Japan doing? Can you find some recent trending news?,2
297,news_api,search,Show me the major political news in Hong Kong from 2024-3-10 to 2024-3-25 sorted by popularity.,2
298,news_api,search,I'm looking for health news articles published in French language newspapers from France within the last week.,2
299,news_api,search,Can you find some science and technology news stories from Indian publishers in the past month?,2
300,objects_detection,objects_detection,Can you tell me what objects are in this photo I took at the park? $FILE,2
301,objects_detection,objects_detection,What items are present in this image I found online? $URL,2
302,objects_detection,objects_detection,Can you tell me what's in this picture I took during my vacation? $FILE,2
303,objects_detection,objects_detection,Which objects appear in this image from a news article? $URL,2
304,objects_detection,objects_detection,Please identify the objects in this photo from my friend's birthday party. $FILE,2
305,objects_detection,objects_detection,Could you help me analyze this picture I found on a blog? $URL,2
306,objects_detection,objects_detection,What are the objects in this photograph I took at a concert? $FILE,2
307,objects_detection,objects_detection,"I found this image with a strange scene, can you tell me what's in it? $URL",2
308,objects_detection,objects_detection,Can you help me identify the items in this picture I took at a museum? $FILE,2
309,objects_detection,objects_detection,What objects can you detect in this image from a store catalog? $URL,2
310,ocr_extract_text,extract_text_from_image_url,Can you tell me what the text says in this JPEG image I found online? Here's the URL: $FILE,2
311,ocr_extract_text,extract_text_from_image_url,I found a PNG image with some text on it. Can you extract the text for me? The image URL is: $FILE,2
312,ocr_extract_text,extract_text_from_image_url,What's the text content in this image from the following link? $FILE,2
313,ocr_extract_text,extract_text_from_image_url,I have an image containing text at this URL: $FILE. Can you tell me what it says?,2
314,ocr_extract_text,extract_text_from_image_url,Could you please extract the text from this image for me? The image can be found at this URL: $FILE,2
315,ocr_extract_text,extract_text_from_image_url,I need to know the content written in the following image. Can you help me with that? Here's the image URL: $FILE,2
316,ocr_extract_text,extract_text_from_image_url,Can you read the text from this image for me? Here is the image link: $FILE,2
317,ocr_extract_text,extract_text_from_image_url,I found an image with text that I can't read. Can you extract the text from this link? $FILE,2
318,ocr_extract_text,extract_text_from_image_url,"There's some text in this image, but I can't quite make it out. Could you extract it for me? Here's the URL: $FILE",2
319,ocr_extract_text,extract_text_from_image_url,Please help me with the text in the following image. This is the URL where you can find it: $FILE,2
320,ocr_extract_text,extract_text_from_image_file,What does this handwritten note in my photo say?,2
321,ocr_extract_text,extract_text_from_image_file,Can you read the plate number in the picture $FILE I took?,2
322,ocr_extract_text,extract_text_from_image_file,What is the text in the billboard image $FILE I shot?,2
